frame,pt,utc,current_goals,action,market_id,market_type,market_name,totals_line,selection_id,runner_name,side,price,size,liability,strategy_key,reason
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162719,OVER_UNDER_25,Over/Under 2.5 Goals,2.5,47972,Under 2.5 Goals,LAY,1.14,2.1,0.294,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162719:47972::LAY:1.14,"cell still desired; keep queue position; all available totals grid: goals=0, line=2.5, ref_price=2.6, grid_price=1.14"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162719,OVER_UNDER_25,Over/Under 2.5 Goals,2.5,47972,Under 2.5 Goals,LAY,1.15,2.0,0.3,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162719:47972::LAY:1.15,"cell still desired; keep queue position; all available totals grid: goals=0, line=2.5, ref_price=2.6, grid_price=1.15"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162719,OVER_UNDER_25,Over/Under 2.5 Goals,2.5,47972,Under 2.5 Goals,LAY,1.16,1.9,0.304,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162719:47972::LAY:1.16,"cell still desired; keep queue position; all available totals grid: goals=0, line=2.5, ref_price=2.6, grid_price=1.16"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162719,OVER_UNDER_25,Over/Under 2.5 Goals,2.5,47972,Under 2.5 Goals,LAY,1.17,1.8,0.306,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162719:47972::LAY:1.17,"cell still desired; keep queue position; all available totals grid: goals=0, line=2.5, ref_price=2.6, grid_price=1.17"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162719,OVER_UNDER_25,Over/Under 2.5 Goals,2.5,47972,Under 2.5 Goals,LAY,1.18,1.7,0.306,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162719:47972::LAY:1.18,"cell still desired; keep queue position; all available totals grid: goals=0, line=2.5, ref_price=2.6, grid_price=1.18"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162719,OVER_UNDER_25,Over/Under 2.5 Goals,2.5,47972,Under 2.5 Goals,LAY,1.19,1.6,0.304,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162719:47972::LAY:1.19,"cell still desired; keep queue position; all available totals grid: goals=0, line=2.5, ref_price=2.6, grid_price=1.19"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162719,OVER_UNDER_25,Over/Under 2.5 Goals,2.5,47972,Under 2.5 Goals,LAY,1.2,1.5,0.3,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162719:47972::LAY:1.20,"cell still desired; keep queue position; all available totals grid: goals=0, line=2.5, ref_price=2.6, grid_price=1.20"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162719,OVER_UNDER_25,Over/Under 2.5 Goals,2.5,47972,Under 2.5 Goals,LAY,1.21,1.4,0.294,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162719:47972::LAY:1.21,"cell still desired; keep queue position; all available totals grid: goals=0, line=2.5, ref_price=2.6, grid_price=1.21"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162719,OVER_UNDER_25,Over/Under 2.5 Goals,2.5,47972,Under 2.5 Goals,LAY,1.22,1.3,0.286,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162719:47972::LAY:1.22,"cell still desired; keep queue position; all available totals grid: goals=0, line=2.5, ref_price=2.6, grid_price=1.22"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162719,OVER_UNDER_25,Over/Under 2.5 Goals,2.5,47972,Under 2.5 Goals,LAY,1.23,1.2,0.276,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162719:47972::LAY:1.23,"cell still desired; keep queue position; all available totals grid: goals=0, line=2.5, ref_price=2.6, grid_price=1.23"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162719,OVER_UNDER_25,Over/Under 2.5 Goals,2.5,47972,Under 2.5 Goals,LAY,1.24,1.1,0.264,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162719:47972::LAY:1.24,"cell still desired; keep queue position; all available totals grid: goals=0, line=2.5, ref_price=2.6, grid_price=1.24"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162719,OVER_UNDER_25,Over/Under 2.5 Goals,2.5,47972,Under 2.5 Goals,LAY,1.25,1.0,0.25,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162719:47972::LAY:1.25,"cell still desired; keep queue position; all available totals grid: goals=0, line=2.5, ref_price=2.6, grid_price=1.25"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162720,OVER_UNDER_45,Over/Under 4.5 Goals,4.5,1222347,Under 4.5 Goals,LAY,1.01,3.4,0.034,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162720:1222347::LAY:1.01,"cell still desired; keep queue position; all available totals grid: goals=0, line=4.5, ref_price=1.27, grid_price=1.01"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162720,OVER_UNDER_45,Over/Under 4.5 Goals,4.5,1222347,Under 4.5 Goals,LAY,1.02,3.3,0.066,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162720:1222347::LAY:1.02,"cell still desired; keep queue position; all available totals grid: goals=0, line=4.5, ref_price=1.27, grid_price=1.02"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162720,OVER_UNDER_45,Over/Under 4.5 Goals,4.5,1222347,Under 4.5 Goals,LAY,1.03,3.2,0.096,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162720:1222347::LAY:1.03,"cell still desired; keep queue position; all available totals grid: goals=0, line=4.5, ref_price=1.27, grid_price=1.03"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162720,OVER_UNDER_45,Over/Under 4.5 Goals,4.5,1222347,Under 4.5 Goals,LAY,1.04,3.1,0.124,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162720:1222347::LAY:1.04,"cell still desired; keep queue position; all available totals grid: goals=0, line=4.5, ref_price=1.27, grid_price=1.04"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162720,OVER_UNDER_45,Over/Under 4.5 Goals,4.5,1222347,Under 4.5 Goals,LAY,1.05,3.0,0.15,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162720:1222347::LAY:1.05,"cell still desired; keep queue position; all available totals grid: goals=0, line=4.5, ref_price=1.27, grid_price=1.05"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162720,OVER_UNDER_45,Over/Under 4.5 Goals,4.5,1222347,Under 4.5 Goals,LAY,1.06,2.9,0.174,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162720:1222347::LAY:1.06,"cell still desired; keep queue position; all available totals grid: goals=0, line=4.5, ref_price=1.27, grid_price=1.06"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162720,OVER_UNDER_45,Over/Under 4.5 Goals,4.5,1222347,Under 4.5 Goals,LAY,1.07,2.8,0.196,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162720:1222347::LAY:1.07,"cell still desired; keep queue position; all available totals grid: goals=0, line=4.5, ref_price=1.27, grid_price=1.07"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162720,OVER_UNDER_45,Over/Under 4.5 Goals,4.5,1222347,Under 4.5 Goals,LAY,1.08,2.7,0.216,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162720:1222347::LAY:1.08,"cell still desired; keep queue position; all available totals grid: goals=0, line=4.5, ref_price=1.27, grid_price=1.08"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162720,OVER_UNDER_45,Over/Under 4.5 Goals,4.5,1222347,Under 4.5 Goals,LAY,1.09,2.6,0.234,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162720:1222347::LAY:1.09,"cell still desired; keep queue position; all available totals grid: goals=0, line=4.5, ref_price=1.27, grid_price=1.09"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162720,OVER_UNDER_45,Over/Under 4.5 Goals,4.5,1222347,Under 4.5 Goals,LAY,1.1,2.5,0.25,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162720:1222347::LAY:1.10,"cell still desired; keep queue position; all available totals grid: goals=0, line=4.5, ref_price=1.27, grid_price=1.10"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162720,OVER_UNDER_45,Over/Under 4.5 Goals,4.5,1222347,Under 4.5 Goals,LAY,1.11,2.4,0.264,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162720:1222347::LAY:1.11,"cell still desired; keep queue position; all available totals grid: goals=0, line=4.5, ref_price=1.27, grid_price=1.11"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162720,OVER_UNDER_45,Over/Under 4.5 Goals,4.5,1222347,Under 4.5 Goals,LAY,1.12,2.3,0.276,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162720:1222347::LAY:1.12,"cell still desired; keep queue position; all available totals grid: goals=0, line=4.5, ref_price=1.27, grid_price=1.12"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162720,OVER_UNDER_45,Over/Under 4.5 Goals,4.5,1222347,Under 4.5 Goals,LAY,1.13,2.2,0.286,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162720:1222347::LAY:1.13,"cell still desired; keep queue position; all available totals grid: goals=0, line=4.5, ref_price=1.27, grid_price=1.13"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162720,OVER_UNDER_45,Over/Under 4.5 Goals,4.5,1222347,Under 4.5 Goals,LAY,1.14,2.1,0.294,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162720:1222347::LAY:1.14,"cell still desired; keep queue position; all available totals grid: goals=0, line=4.5, ref_price=1.27, grid_price=1.14"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162720,OVER_UNDER_45,Over/Under 4.5 Goals,4.5,1222347,Under 4.5 Goals,LAY,1.15,2.0,0.3,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162720:1222347::LAY:1.15,"cell still desired; keep queue position; all available totals grid: goals=0, line=4.5, ref_price=1.27, grid_price=1.15"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162720,OVER_UNDER_45,Over/Under 4.5 Goals,4.5,1222347,Under 4.5 Goals,LAY,1.16,1.9,0.304,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162720:1222347::LAY:1.16,"cell still desired; keep queue position; all available totals grid: goals=0, line=4.5, ref_price=1.27, grid_price=1.16"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162720,OVER_UNDER_45,Over/Under 4.5 Goals,4.5,1222347,Under 4.5 Goals,LAY,1.17,1.8,0.306,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162720:1222347::LAY:1.17,"cell still desired; keep queue position; all available totals grid: goals=0, line=4.5, ref_price=1.27, grid_price=1.17"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162720,OVER_UNDER_45,Over/Under 4.5 Goals,4.5,1222347,Under 4.5 Goals,LAY,1.18,1.7,0.306,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162720:1222347::LAY:1.18,"cell still desired; keep queue position; all available totals grid: goals=0, line=4.5, ref_price=1.27, grid_price=1.18"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162720,OVER_UNDER_45,Over/Under 4.5 Goals,4.5,1222347,Under 4.5 Goals,LAY,1.19,1.6,0.304,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162720:1222347::LAY:1.19,"cell still desired; keep queue position; all available totals grid: goals=0, line=4.5, ref_price=1.27, grid_price=1.19"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162720,OVER_UNDER_45,Over/Under 4.5 Goals,4.5,1222347,Under 4.5 Goals,LAY,1.2,1.5,0.3,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162720:1222347::LAY:1.20,"cell still desired; keep queue position; all available totals grid: goals=0, line=4.5, ref_price=1.27, grid_price=1.20"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162720,OVER_UNDER_45,Over/Under 4.5 Goals,4.5,1222347,Under 4.5 Goals,LAY,1.21,1.4,0.294,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162720:1222347::LAY:1.21,"cell still desired; keep queue position; all available totals grid: goals=0, line=4.5, ref_price=1.27, grid_price=1.21"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162720,OVER_UNDER_45,Over/Under 4.5 Goals,4.5,1222347,Under 4.5 Goals,LAY,1.22,1.3,0.286,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162720:1222347::LAY:1.22,"cell still desired; keep queue position; all available totals grid: goals=0, line=4.5, ref_price=1.27, grid_price=1.22"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162720,OVER_UNDER_45,Over/Under 4.5 Goals,4.5,1222347,Under 4.5 Goals,LAY,1.23,1.2,0.276,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162720:1222347::LAY:1.23,"cell still desired; keep queue position; all available totals grid: goals=0, line=4.5, ref_price=1.27, grid_price=1.23"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162720,OVER_UNDER_45,Over/Under 4.5 Goals,4.5,1222347,Under 4.5 Goals,LAY,1.24,1.1,0.264,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162720:1222347::LAY:1.24,"cell still desired; keep queue position; all available totals grid: goals=0, line=4.5, ref_price=1.27, grid_price=1.24"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162720,OVER_UNDER_45,Over/Under 4.5 Goals,4.5,1222347,Under 4.5 Goals,LAY,1.25,1.0,0.25,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162720:1222347::LAY:1.25,"cell still desired; keep queue position; all available totals grid: goals=0, line=4.5, ref_price=1.27, grid_price=1.25"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162723,OVER_UNDER_15,Over/Under 1.5 Goals,1.5,1221385,Under 1.5 Goals,LAY,1.01,3.4,0.034,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162723:1221385::LAY:1.01,"cell still desired; keep queue position; all available totals grid: goals=0, line=1.5, ref_price=5.8, grid_price=1.01"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162723,OVER_UNDER_15,Over/Under 1.5 Goals,1.5,1221385,Under 1.5 Goals,LAY,1.02,3.3,0.066,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162723:1221385::LAY:1.02,"cell still desired; keep queue position; all available totals grid: goals=0, line=1.5, ref_price=5.8, grid_price=1.02"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162723,OVER_UNDER_15,Over/Under 1.5 Goals,1.5,1221385,Under 1.5 Goals,LAY,1.03,3.2,0.096,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162723:1221385::LAY:1.03,"cell still desired; keep queue position; all available totals grid: goals=0, line=1.5, ref_price=5.8, grid_price=1.03"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162723,OVER_UNDER_15,Over/Under 1.5 Goals,1.5,1221385,Under 1.5 Goals,LAY,1.04,3.1,0.124,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162723:1221385::LAY:1.04,"cell still desired; keep queue position; all available totals grid: goals=0, line=1.5, ref_price=5.8, grid_price=1.04"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162723,OVER_UNDER_15,Over/Under 1.5 Goals,1.5,1221385,Under 1.5 Goals,LAY,1.05,3.0,0.15,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162723:1221385::LAY:1.05,"cell still desired; keep queue position; all available totals grid: goals=0, line=1.5, ref_price=5.8, grid_price=1.05"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162723,OVER_UNDER_15,Over/Under 1.5 Goals,1.5,1221385,Under 1.5 Goals,LAY,1.06,2.9,0.174,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162723:1221385::LAY:1.06,"cell still desired; keep queue position; all available totals grid: goals=0, line=1.5, ref_price=5.8, grid_price=1.06"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162723,OVER_UNDER_15,Over/Under 1.5 Goals,1.5,1221385,Under 1.5 Goals,LAY,1.07,2.8,0.196,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162723:1221385::LAY:1.07,"cell still desired; keep queue position; all available totals grid: goals=0, line=1.5, ref_price=5.8, grid_price=1.07"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162723,OVER_UNDER_15,Over/Under 1.5 Goals,1.5,1221385,Under 1.5 Goals,LAY,1.08,2.7,0.216,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162723:1221385::LAY:1.08,"cell still desired; keep queue position; all available totals grid: goals=0, line=1.5, ref_price=5.8, grid_price=1.08"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162723,OVER_UNDER_15,Over/Under 1.5 Goals,1.5,1221385,Under 1.5 Goals,LAY,1.09,2.6,0.234,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162723:1221385::LAY:1.09,"cell still desired; keep queue position; all available totals grid: goals=0, line=1.5, ref_price=5.8, grid_price=1.09"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162723,OVER_UNDER_15,Over/Under 1.5 Goals,1.5,1221385,Under 1.5 Goals,LAY,1.1,2.5,0.25,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162723:1221385::LAY:1.10,"cell still desired; keep queue position; all available totals grid: goals=0, line=1.5, ref_price=5.8, grid_price=1.10"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162723,OVER_UNDER_15,Over/Under 1.5 Goals,1.5,1221385,Under 1.5 Goals,LAY,1.11,2.4,0.264,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162723:1221385::LAY:1.11,"cell still desired; keep queue position; all available totals grid: goals=0, line=1.5, ref_price=5.8, grid_price=1.11"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162723,OVER_UNDER_15,Over/Under 1.5 Goals,1.5,1221385,Under 1.5 Goals,LAY,1.12,2.3,0.276,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162723:1221385::LAY:1.12,"cell still desired; keep queue position; all available totals grid: goals=0, line=1.5, ref_price=5.8, grid_price=1.12"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162723,OVER_UNDER_15,Over/Under 1.5 Goals,1.5,1221385,Under 1.5 Goals,LAY,1.13,2.2,0.286,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162723:1221385::LAY:1.13,"cell still desired; keep queue position; all available totals grid: goals=0, line=1.5, ref_price=5.8, grid_price=1.13"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162723,OVER_UNDER_15,Over/Under 1.5 Goals,1.5,1221385,Under 1.5 Goals,LAY,1.14,2.1,0.294,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162723:1221385::LAY:1.14,"cell still desired; keep queue position; all available totals grid: goals=0, line=1.5, ref_price=5.8, grid_price=1.14"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162723,OVER_UNDER_15,Over/Under 1.5 Goals,1.5,1221385,Under 1.5 Goals,LAY,1.15,2.0,0.3,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162723:1221385::LAY:1.15,"cell still desired; keep queue position; all available totals grid: goals=0, line=1.5, ref_price=5.8, grid_price=1.15"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162723,OVER_UNDER_15,Over/Under 1.5 Goals,1.5,1221385,Under 1.5 Goals,LAY,1.16,1.9,0.304,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162723:1221385::LAY:1.16,"cell still desired; keep queue position; all available totals grid: goals=0, line=1.5, ref_price=5.8, grid_price=1.16"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162723,OVER_UNDER_15,Over/Under 1.5 Goals,1.5,1221385,Under 1.5 Goals,LAY,1.17,1.8,0.306,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162723:1221385::LAY:1.17,"cell still desired; keep queue position; all available totals grid: goals=0, line=1.5, ref_price=5.8, grid_price=1.17"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162723,OVER_UNDER_15,Over/Under 1.5 Goals,1.5,1221385,Under 1.5 Goals,LAY,1.18,1.7,0.306,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162723:1221385::LAY:1.18,"cell still desired; keep queue position; all available totals grid: goals=0, line=1.5, ref_price=5.8, grid_price=1.18"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162723,OVER_UNDER_15,Over/Under 1.5 Goals,1.5,1221385,Under 1.5 Goals,LAY,1.19,1.6,0.304,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162723:1221385::LAY:1.19,"cell still desired; keep queue position; all available totals grid: goals=0, line=1.5, ref_price=5.8, grid_price=1.19"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162723,OVER_UNDER_15,Over/Under 1.5 Goals,1.5,1221385,Under 1.5 Goals,LAY,1.2,1.5,0.3,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162723:1221385::LAY:1.20,"cell still desired; keep queue position; all available totals grid: goals=0, line=1.5, ref_price=5.8, grid_price=1.20"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162723,OVER_UNDER_15,Over/Under 1.5 Goals,1.5,1221385,Under 1.5 Goals,LAY,1.21,1.4,0.294,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162723:1221385::LAY:1.21,"cell still desired; keep queue position; all available totals grid: goals=0, line=1.5, ref_price=5.8, grid_price=1.21"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162723,OVER_UNDER_15,Over/Under 1.5 Goals,1.5,1221385,Under 1.5 Goals,LAY,1.22,1.3,0.286,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162723:1221385::LAY:1.22,"cell still desired; keep queue position; all available totals grid: goals=0, line=1.5, ref_price=5.8, grid_price=1.22"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162723,OVER_UNDER_15,Over/Under 1.5 Goals,1.5,1221385,Under 1.5 Goals,LAY,1.23,1.2,0.276,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162723:1221385::LAY:1.23,"cell still desired; keep queue position; all available totals grid: goals=0, line=1.5, ref_price=5.8, grid_price=1.23"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162723,OVER_UNDER_15,Over/Under 1.5 Goals,1.5,1221385,Under 1.5 Goals,LAY,1.24,1.1,0.264,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162723:1221385::LAY:1.24,"cell still desired; keep queue position; all available totals grid: goals=0, line=1.5, ref_price=5.8, grid_price=1.24"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162723,OVER_UNDER_15,Over/Under 1.5 Goals,1.5,1221385,Under 1.5 Goals,LAY,1.25,1.0,0.25,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162723:1221385::LAY:1.25,"cell still desired; keep queue position; all available totals grid: goals=0, line=1.5, ref_price=5.8, grid_price=1.25"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162757,OVER_UNDER_35,Over/Under 3.5 Goals,3.5,1222344,Under 3.5 Goals,LAY,1.01,3.4,0.034,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162757:1222344::LAY:1.01,"cell still desired; keep queue position; all available totals grid: goals=0, line=3.5, ref_price=1.66, grid_price=1.01"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162757,OVER_UNDER_35,Over/Under 3.5 Goals,3.5,1222344,Under 3.5 Goals,LAY,1.02,3.3,0.066,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162757:1222344::LAY:1.02,"cell still desired; keep queue position; all available totals grid: goals=0, line=3.5, ref_price=1.66, grid_price=1.02"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162757,OVER_UNDER_35,Over/Under 3.5 Goals,3.5,1222344,Under 3.5 Goals,LAY,1.03,3.2,0.096,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162757:1222344::LAY:1.03,"cell still desired; keep queue position; all available totals grid: goals=0, line=3.5, ref_price=1.66, grid_price=1.03"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162757,OVER_UNDER_35,Over/Under 3.5 Goals,3.5,1222344,Under 3.5 Goals,LAY,1.04,3.1,0.124,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162757:1222344::LAY:1.04,"cell still desired; keep queue position; all available totals grid: goals=0, line=3.5, ref_price=1.66, grid_price=1.04"
9,1493556902000,2017-04-30 12:55:02.000 UTC,0,KEEP,1.131162757,OVER_UNDER_35,Over/Under 3.5 Goals,3.5,1222344,Under 3.5 Goals,LAY,1.05,3.0,0.15,ARB_LEG1_ALL_AVAILABLE_TOTALS_UNDER_LAY_GRID:1.131162757:1222344::LAY:1.05,"cell still desired; keep queue position; all available totals grid: goals=0, line=3.5, ref_price=1.66, grid_price=1.05"
